_id,Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,Labelled energy consumption (kWh/year),SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number,Regulatory Standard
188,141620,KOGAN,KALED75RT9220SVA,,"Australia,Fiji,New Zealand",China,189.32,15314.578099999999,LCD (LED),0.4,0.0,0.0,208.8,N/A,N/A,765.0,Approved,2026-09-16,,Single product class,Available,4.0,,,4.004949067951377,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4604,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
189,141655,PHILIPS,43HFL5214U/97,43HFL5214U/97,"Australia,Fiji,New Zealand",China,107.986,4982.795156,LCD (LED),0.42,0.0,0.0,51.04,N/A,N/A,208.0,Approved,2026-09-30,,Single product class,Available,5.0,,,5.198431890000209,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4611,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
190,141655,PHILIPS,43BFL2214/97,43HFL5214U/97,"Australia,Fiji,New Zealand",China,107.986,4982.795156,LCD (LED),0.42,0.0,0.0,51.04,N/A,N/A,208.0,Approved,2026-09-30,,Single product class,Available,5.0,,,5.198431890000209,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4611,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
191,141656,PHILIPS,75BFL2214/97,,"Australia,Fiji,New Zealand",China,189.274,15307.855004000001,LCD (LED),0.31,0.0,0.0,111.72,N/A,N/A,451.0,Approved,2026-09-17,,Single product class,Available,6.0,,,6.371087818075435,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4608,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
192,141658,PHILIPS,55PUT7906/79,55PUT7906/79,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.36,0.0,0.0,105.46,N/A,N/A,426.0,Approved,2026-09-17,,Single product class,Available,4.0,,,4.0111451391386845,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4607,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
193,141658,PHILIPS,55PUT7906/75,55PUT7906/79,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.36,0.0,0.0,105.46,N/A,N/A,426.0,Approved,2026-09-17,,Single product class,Available,4.0,,,4.0111451391386845,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4607,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
194,141716,Polaroid,PL6521OS,,Australia,China,163.896,11478.122496000002,LCD (LED),0.3594,0.361848,14.0,95.274,N/A,N/A,367.0,Approved,2026-10-06,,Single product class,Available,6.0,,,6.0693688847202,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4616,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
195,141748,AKAI,AK3221S6WOS,,"Australia,Fiji,New Zealand",China,80.054,2736.1600000000003,LCD (LED),0.36,0.0,0.0,25.5,N/A,N/A,98.0,Approved,2026-10-10,,Single product class,Available,6.0,,http://www.tempoaustralia.com.au,6.316630932016583,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4620,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
196,141774,BLAUPUNKT,BP400FSG9200,,Australia,China,100.332,4261.934154240001,LCD (LED),0.63,0.0,0.0,41.5,N/A,N/A,155.0,Approved,2026-10-07,,Single product class,Unavailable,5.5,http://www.ayonz.com/,,5.908618544413956,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4618,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
197,141777,EKO,K240HSG,,Australia,China,59.824,1528.86807072,LCD (LED),-,-,-,17.74,N/A,N/A,70.0,Approved,2026-10-10,,Single product class,Available,5.5,http://www.ayonz.com/,,5.884900594348791,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4621,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
198,141784,PHILIPS,50HFL5214U/97,50HFL5214U/97,"Australia,New Zealand",China,125.741,6756.2235,LCD (LED),0.39,0.0,0.0,62.33,N/A,N/A,253.0,Approved,2026-10-06,,Single product class,Available,5.5,,,5.537859061582124,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4615,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
199,141784,PHILIPS,50BFL2214/97,50HFL5214U/97,"Australia,New Zealand",China,125.741,6756.2235,LCD (LED),0.39,0.0,0.0,62.33,N/A,N/A,253.0,Approved,2026-10-06,,Single product class,Available,5.5,,,5.537859061582124,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4615,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
200,141792,PHILIPS,65HFL5214U/97,65HFL5214U/97,"Australia,New Zealand",China,163.897,11477.9975,LCD (LED),0.41,0.0,0.0,94.45,N/A,N/A,382.0,Approved,2026-10-06,,Single product class,Available,5.5,,,5.889802753064086,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4614,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
201,141792,PHILIPS,65BFL2214/97,65HFL5214U/97,"Australia,New Zealand",China,163.897,11477.9975,LCD (LED),0.41,0.0,0.0,94.45,N/A,N/A,382.0,Approved,2026-10-06,,Single product class,Available,5.5,,,5.889802753064086,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4614,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
202,141806,PHILIPS,55HFL5214U/97,55HFL5214U/97,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.4,0.0,0.0,70.66,N/A,N/A,286.0,Approved,2026-10-06,,Single product class,Available,5.5,,,5.796755940359919,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4613,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
203,141806,PHILIPS,55BFL2214/97,55HFL5214U/97,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.4,0.0,0.0,70.66,N/A,N/A,286.0,Approved,2026-10-06,,Single product class,Available,5.5,,,5.796755940359919,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4613,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
204,141828,VEON,VN55WOS2022,,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.38,0.38,7.0,105.9,N/A,N/A,423.0,Approved,2026-10-06,,Single product class,Available,4.0,,,4.0428160845075745,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,unknown,AS/NZS 62087.1:2010,ATV4617,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
205,142035,BLAUPUNKT,BP650USG9500,,Australia,China,163.896,11478.122496000002,LCD,-,-,-,126.93,N/A,N/A,467.0,Approved,2026-10-14,,Single product class,Available,4.5,http://www.ayonz.com/,,4.989492687558583,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4630,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
206,142036,EKO,K40FSW,,Australia,China,100.332,4261.934154240001,LCD (LED),0.47,0.0,0.0,54.5,N/A,N/A,202.0,Approved,2026-10-14,,Single product class,Available,4.5,http://www.ayonz.com/,,4.721747676212026,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4629,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
207,142044,Polaroid,PL3221OS,,"Australia,Fiji,New Zealand",China,80.054,2736.1600000000003,LCD (LED),0.36,0.0,0.0,25.5,N/A,N/A,98.0,Approved,2026-10-10,,Single product class,Available,6.0,,,6.316630932016583,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4622,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
208,142136,SAMSUNG ELECTRONICS,QA55Q95TDW,QA55Q95TDW,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,140.0,N/A,N/A,514.0,Approved,2026-10-12,,Single product class,Available,3.0,,http://www.samsung.com.au,3.169606505914303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4625,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
209,142136,SAMSUNG ELECTRONICS,QA55Q95TDS,QA55Q95TDW,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,140.0,N/A,N/A,514.0,Approved,2026-10-12,,Single product class,Available,3.0,,http://www.samsung.com.au,3.169606505914303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4625,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
210,142137,SAMSUNG ELECTRONICS,QA65Q95TDW,QA65Q95TDW,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,205.0,N/A,N/A,751.0,Approved,2026-10-14,,Single product class,Available,2.5,,http://www.samsung.com.au,2.8604297813769004,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV4628,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
211,142137,SAMSUNG ELECTRONICS,QA65Q95TDS,QA65Q95TDW,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,205.0,N/A,N/A,751.0,Approved,2026-10-14,,Single product class,Available,2.5,,http://www.samsung.com.au,2.8604297813769004,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV4628,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
212,142140,SAMSUNG ELECTRONICS,QA75Q95TDW,,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,237.0,N/A,N/A,868.0,Approved,2026-10-12,,Single product class,Available,3.0,,http://www.samsung.com.au,3.4400576356692643,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV4624,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
213,142151,Panasonic,TH-32JS610Z,,New Zealand,China,80.054,2736.1600000000003,LCD (LED),0.32,0.0,0.0,28.33,8.0,8.410534560884761,120.0,Approved,2121-09-19,,Single product class,Available,5.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,5.409034620500062,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0589,AS/NZS 62087.2.2:2011
214,142153,Panasonic,TH-43JS610Z,,New Zealand,China,108.124,4988.469999999999,LCD (LED),0.4,0.0,0.0,38.85,9.0,9.082366373949307,171.0,Approved,2121-09-19,,Single product class,Available,6.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,6.080700583060862,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0590,AS/NZS 62087.2.2:2011
215,142168,ShareTV,ST1922G,,"Australia,New Zealand",China,54.392,1258.75,LCD,0.25,0.0,0.0,28.1,N/A,N/A,106.0,Approved,2026-10-13,,Single product class,Available,3.0,,,3.44650912314627,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4626,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
216,142171,kogan,KAQLED55XQ9610STA,,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD,0.4,0.0,0.0,113.0,N/A,N/A,415.0,Approved,2026-10-14,,Single product class,Available,4.0,,,4.123905176605657,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4631,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
217,142174,PHILIPS,55OLED706/75,55OLED706/75,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.29,0.0,0.0,148.0,N/A,N/A,596.0,Approved,2026-10-12,,Single product class,Available,2.5,,,2.5062783445651067,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4623,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
218,142174,PHILIPS,55OLED706/79,55OLED706/75,"Australia,Fiji,New Zealand",China,138.783,8230.118400000001,LCD (LED),0.29,0.0,0.0,148.0,N/A,N/A,596.0,Approved,2026-10-12,,Single product class,Available,2.5,,,2.5062783445651067,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4623,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
219,142181,BLAUPUNKT,BP4000F,,Australia,China,100.332,4261.934154240001,LCD (LED),0.28,0.0,0.0,57.3,N/A,N/A,211.0,Approved,2026-10-14,,Single product class,Available,4.5,http://www.ayonz.com/,,4.526400619045754,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4632,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
220,142195,VEON,VN40WOS2021,,"Australia,Fiji,New Zealand",China,100.353,4267.08,LCD (LED),0.408,0.408,4.0,47.3,N/A,N/A,175.0,Approved,2026-10-14,,Single product class,Available,5.0,,,5.3693943713016585,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4627,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
221,142225,PHILIPS,75PUT7906/79,75PUT7906/79,"Australia,Fiji,New Zealand",China,189.275,15307.5663,LCD (LED),0.41,0.0,0.0,169.26,N/A,N/A,682.0,Approved,2026-10-14,,Single product class,Available,4.5,,,4.517660502557614,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4633,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
222,142225,PHILIPS,75PUT7906/75,75PUT7906/79,"Australia,Fiji,New Zealand",China,189.275,15307.5663,LCD (LED),0.41,0.0,0.0,169.26,N/A,N/A,682.0,Approved,2026-10-14,,Single product class,Available,4.5,,,4.517660502557614,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4633,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
223,142237,EKO,K32HSW,,Australia,China,80.039,2736.70931232,LCD (LED),0.39,0.0,0.0,36.2,N/A,N/A,135.0,Approved,2026-10-14,,Single product class,Available,4.5,http://www.ayonz.com/,,4.881915640744987,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4634,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
224,142382,kogan,KALED43XT9610STA,,"Australia,Fiji,New Zealand",China,107.95,4977.889999999999,LCD,0.45,0.0,0.0,65.0,N/A,N/A,240.0,Approved,2026-10-18,,Single product class,Available,4.5,,,4.553267260591147,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4636,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
225,142395,PHILIPS,65PML9506/79,65PML9506/79,"Australia,Fiji,New Zealand",China,163.897,11477.9975,LCD (LED),0.28,0.0,0.0,180.0,N/A,N/A,725.0,Approved,2026-10-21,,Single product class,Available,3.0,,,3.0183281239547997,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4643,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
226,142395,PHILIPS,65PML9506/75,65PML9506/79,"Australia,Fiji,New Zealand",China,163.897,11477.9975,LCD (LED),0.28,0.0,0.0,180.0,N/A,N/A,725.0,Approved,2026-10-21,,Single product class,Available,3.0,,,3.0183281239547997,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV4643,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
227,142402,SAMSUNG ELECTRONICS,HG43AJ690YK,,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,69.0,N/A,N/A,255.0,Approved,2026-10-19,,Single product class,Available,4.0,,http://www.samsung.com.au,4.285387548332183,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV4637,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
228,142403,SAMSUNG ELECTRONICS,HG55AJ690YK,,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,91.0,N/A,N/A,335.0,Approved,2026-10-21,,Single product class,Available,5.0,,http://www.samsung.com.au,5.088069894655924,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV4645,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
229,142408,SAMSUNG ELECTRONICS,HG50AJ690YK,,"Australia,Fiji,New Zealand",Vietnam,125.727,6754.5112,LCD (LED),0.5,0.0,0.0,85.0,N/A,N/A,313.0,Approved,2026-10-19,,Single product class,Available,4.5,,http://www.samsung.com.au,4.5831222380335825,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV4638,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
230,142409,SAMSUNG ELECTRONICS,HG65AJ690YK,,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,116.0,N/A,N/A,426.0,Approved,2026-10-21,,Single product class,Available,5.0,,http://www.samsung.com.au,5.401243988893101,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV4646,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
231,142410,SAMSUNG ELECTRONICS,HG75AJ690YK,,"Australia,Fiji,New Zealand",Vietnam,189.333,15317.1564,LCD (LED),0.5,0.0,0.0,154.0,N/A,N/A,565.0,Approved,2026-10-19,,Single product class,Available,5.0,,http://www.samsung.com.au,5.363765317705205,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV4639,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
232,142421,SAMSUNG ELECTRONICS,UA50AU7002S,,"Australia,Fiji,New Zealand",China,125.727,6754.5112,LCD (LED),0.5,0.0,0.0,71.0,N/A,N/A,262.0,Approved,2026-10-21,,Single product class,Available,5.0,,http://www.samsung.com.au,5.380181735077315,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV4647,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
233,141823,WALTON,43D210N,43D210N,"Australia,Fiji,New Zealand",Bangladesh,109.275,5130.0,LCD (LED),-,-,-,36.4,N/A,N/A,140.0,Approved,2026-11-09,,Single product class,Available,7.0,,,7.087207125920074,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4676,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
234,141823,WALTON,W43D210N,43D210N,"Australia,Fiji,New Zealand",Bangladesh,109.275,5130.0,LCD (LED),-,-,-,36.4,N/A,N/A,140.0,Approved,2026-11-09,,Single product class,Available,7.0,,,7.087207125920074,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4676,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
235,141823,WALTON,W43D210NAU,43D210N,"Australia,Fiji,New Zealand",Bangladesh,109.275,5130.0,LCD (LED),-,-,-,36.4,N/A,N/A,140.0,Approved,2026-11-09,,Single product class,Available,7.0,,,7.087207125920074,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4676,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
236,142458,EKO,K45FSW,,Australia,China,116.809,5830.238736000001,LCD,0.3,0.0,0.0,66.49,N/A,N/A,245.0,Approved,2026-11-03,,Single product class,Available,5.0,http://www.ayonz.com/,,5.087619010444134,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4669,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
237,142461,BLAUPUNKT,BP400FSG9200,,Australia,China,100.305,4258.3,LCD,0.38,0.4,7.0,35.8,N/A,N/A,151.0,Approved,2026-11-03,,Single product class,Available,6.0,http://www.ayonz.com/,,6.022503316218213,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV4664,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
